speciesKey,state,direction,month,obs_count,mean_lat,mean_lon,individual_sum
6088887,goa,SW,12,153,15.38269821568628,74.18433300653587,439
2480685,goa,SW,10,80,15.422010812500005,73.95259399999998,106
5228839,goa,SW,12,151,15.340614794702006,74.21423945033106,207
2489214,goa,SW,12,12,15.461079833333335,74.11981416666664,38
5231245,goa,SW,1,8,15.163108250000002,73.969965,8
2493055,goa,SW,2,342,15.384461233918138,74.17961391812861,1093
5228310,goa,SW,12,274,15.42575732116783,73.90673432116797,378
2493137,goa,SW,12,125,15.454313039999999,73.9177688,198
5788886,goa,SW,2,181,15.389426270718236,74.09372505524863,208
8157718,goa,SW,2,693,15.313527040404017,74.21977285425656,1420
5739359,goa,SW,12,71,15.465955225352113,74.038787,80
5231927,goa,SW,11,5,15.425781599999999,74.10436,5
2480685,goa,SW,2,301,15.439259039867109,73.98307396677737,359
5846290,goa,SW,12,897,15.44752076477156,73.91434934559628,2033
2492557,goa,SW,1,442,15.392937954751153,74.17057080995444,643
2475365,goa,SW,10,129,15.455659317829467,73.89431181395348,178
8157718,goa,SW,1,600,15.33701901,74.21197402333317,1157
5228310,goa,SW,3,103,15.442930174757294,73.9042742427185,133
7341536,goa,SW,12,300,15.392138876666698,74.14612623999982,364
5228719,goa,SW,10,48,15.316796541666674,74.14455331249998,51
5228839,goa,SW,2,206,15.324178407766997,74.21182322815532,254
2491521,goa,SW,12,95,15.444425842105266,74.04439837894738,289
9701857,goa,SW,1,616,15.395344428571473,73.95637661688285,2654
8157718,goa,SW,10,288,15.293337201388889,74.2069082361112,528
2492846,goa,SW,3,182,15.435133406593422,74.02897072527468,213
2477226,goa,SW,11,116,15.406237120689656,74.1408507327586,1040
2480495,goa,SW,12,26,15.520339846153849,73.86738565384613,26
4408732,goa,SW,11,66,15.486721393939398,73.90759586363635,81
5846290,goa,SW,3,229,15.473705231441036,73.89169424454157,422
2493069,goa,SW,11,197,15.392479736040634,74.18642570050754,309
2481240,goa,SW,1,118,15.544816135593205,73.7739982627119,563
9610931,goa,SW,12,347,15.399579351585055,74.16371180691621,835
9701857,goa,SW,11,299,15.422761923076921,73.9574480100334,1778
2490955,goa,SW,2,37,15.461778702702704,73.97976654054051,40
8157718,goa,SW,11,371,15.348263301886771,74.22108038005385,864
8028588,goa,SW,2,73,15.564729835616436,73.76630017808228,530
9584952,goa,SW,2,1080,15.374190034259252,74.06275633055539,2042
8028588,goa,SW,1,112,15.593314589285699,73.74901347321438,847
2481768,goa,SW,11,18,15.519912555555557,73.81328411111112,32
5228839,goa,SW,3,99,15.306557909090921,74.21101564646463,127
8028588,goa,SW,9,20,15.570898249999999,73.76015624999998,43
2494459,goa,SW,4,14,15.374182285714284,74.11682785714287,21
9610931,goa,SW,8,47,15.278129829787236,74.15458570212769,102
2477342,goa,SW,4,9,15.372447000000001,74.18940844444444,63
5788886,goa,SW,1,210,15.39989181904763,74.10815990476189,255
7341536,goa,SW,2,130,15.396975676923077,74.12506367692306,161
2493967,goa,SW,2,129,15.362382937984497,74.1681526821705,161
2474404,goa,SW,6,47,15.505199191489352,73.89405868085109,97
8214667,goa,SW,11,149,15.44515669798658,73.92879457046983,4594
5231264,goa,SW,4,21,15.277243142857143,74.13681238095239,22
2490317,goa,SW,3,150,15.376323513333336,74.17494747333326,192
9465111,goa,SW,3,19,15.507436526315791,73.85806442105263,36
2493062,goa,SW,12,7,15.596106857142857,74.18778285714284,9
5228310,goa,SW,11,201,15.438485024875602,73.89513990049763,278
5739359,goa,SW,3,22,15.391364909090909,74.05053322727274,28
2490307,goa,SW,2,46,15.428975652173914,73.93321843478263,73
2481240,goa,SW,2,65,15.50082286153846,73.82256792307696,232
2494036,goa,SW,11,28,15.482209392857147,73.91423803571426,236
2492846,goa,SW,2,373,15.402154638069712,74.01900187667547,404
2490246,goa,SW,2,100,15.51004931,73.89342908000002,256
2494459,goa,SW,2,41,15.457299487804882,74.15669351219512,399
2490274,goa,SW,11,75,15.489014706666667,73.8640287466667,167
2495776,goa,SW,1,175,15.451823628571406,73.92012669714292,654
2481240,goa,SW,12,75,15.523462479999992,73.80388405333335,283
4408732,goa,SW,12,128,15.473591484375008,73.88863957812501,199
9701857,goa,SW,10,144,15.355300875000003,74.02114950694443,724
8214667,goa,SW,12,180,15.42262443333332,73.96317863333351,58494
2493967,goa,SW,12,132,15.371031916666666,74.16240226515146,191
9566476,goa,SW,11,71,15.502973577464795,73.88852914084511,193
2495776,goa,SW,2,175,15.429527822857132,73.91572061714294,469
2480495,goa,SW,3,14,15.47869971428572,73.86806099999998,15
9610931,goa,SW,10,172,15.360744279069776,74.17585783139523,435
5229199,goa,SW,11,9,15.571888000000001,73.75954533333334,12
2480491,goa,SW,1,70,15.510787985714293,73.86069550000002,83
2494036,goa,SW,9,28,15.508638357142859,73.92906721428572,227
5739359,goa,SW,1,63,15.396806714285713,74.01228431746031,72
7341536,goa,SW,1,216,15.39606873611113,74.12562918981469,250
8028588,goa,SW,12,53,15.57703969811321,73.7549495660378,235
9610931,goa,SW,2,295,15.395375901694939,74.16444049830491,723
9750846,goa,SW,11,101,15.386289524752488,74.19141261386133,131
2480509,goa,SW,10,70,15.490633142857138,73.90697962857146,79
2481112,goa,SW,7,11,15.144650727272728,73.9605447272727,11
6088887,goa,SW,4,78,15.357330410256422,74.17892282051281,168
2494459,goa,SW,12,69,15.449551275362325,74.17345888405798,219
5229419,goa,SW,9,205,15.358520302439027,73.70172363414649,5470
2490274,goa,SW,1,77,15.453360883116892,73.87130488311696,155
9362027,goa,SW,12,35,15.374770028571424,73.96735051428571,123
9610931,goa,SW,6,47,15.321828829787242,74.1854285957447,106
5229145,goa,SW,1,48,15.399026062499994,73.93189829166667,68
6101024,goa,SW,11,15,15.44713,74.17735813333333,18
2493069,goa,SW,12,141,15.370037631205681,74.19205384397159,218
2481240,goa,SW,9,41,15.487991512195114,73.82891663414638,208
5228719,goa,SW,1,112,15.397733392857136,74.15157891071428,130
2477226,goa,SW,4,54,15.436564296296304,74.12599205555554,202
6065824,goa,SW,3,79,15.513341974683545,73.79764283544309,989
9610931,goa,SW,9,123,15.34975717886179,74.16970686991864,293
2481828,goa,SW,1,76,15.429505999999998,73.89781605263158,122
2492605,goa,SW,12,76,15.498148394736846,74.09786744736842,108
2489214,goa,SW,1,12,15.329516833333331,74.17011125,27
2474404,goa,SW,4,7,15.517542,73.95394571428571,7
9566476,goa,SW,12,65,15.513022430769238,73.91379926153847,238
5228839,goa,SW,9,46,15.210063869565218,74.19549889130435,52
5846290,goa,SW,9,77,15.451399532467528,73.90146527272725,181
2490317,goa,SW,4,44,15.414128090909093,74.13852997727273,61
2490246,goa,SW,1,204,15.46499128431372,73.9227239901962,591
6088887,goa,SW,5,61,15.37497096721313,74.19011098360657,118
2481681,goa,SW,10,119,15.459273470588226,73.86328019327723,455
5231264,goa,SW,2,95,15.315187147368423,74.20029866315787,135
9701857,goa,SW,4,114,15.419825078947364,73.97835062280701,689
6088887,goa,SW,11,148,15.384632601351353,74.17097136486477,326
5231007,goa,SW,1,216,15.377956250000008,74.15110274537024,279
8012314,goa,SW,2,15,15.454158333333332,73.91241673333334,15
2480637,goa,SW,11,33,15.458364575757574,74.02443042424244,34
9750846,goa,SW,2,118,15.360392771186447,74.18982083050848,165
8157718,goa,SW,9,113,15.31120786725664,74.20025723008847,244
2490246,goa,SW,11,234,15.464461944444437,74.00029685042733,547
9573362,goa,SW,12,23,15.261956782608696,74.22181504347824,24
5231264,goa,SW,1,91,15.333355054945061,74.20531282417588,134
5231264,goa,SW,10,55,15.141430454545453,74.20567625454545,118
5788886,goa,SW,12,166,15.391453204819284,74.10215989759037,192
2494459,goa,SW,11,19,15.423839210526317,74.16092157894737,35
6088887,goa,SW,1,181,15.370822524861893,74.17212107734798,433
2490246,goa,SW,10,44,15.476781204545459,73.90063525000004,109
5232328,goa,SW,4,16,15.5033488125,74.16675,21
2490317,goa,SW,11,227,15.35604951101323,74.18951655506591,319
9362027,goa,SW,11,38,15.430164236842105,73.92308284210527,81
2493069,goa,SW,4,26,15.284072692307689,74.199965,29
5788511,goa,SW,1,34,15.35211732352941,74.21796864705883,36
2490317,goa,SW,10,72,15.347255416666668,74.1894154027778,91
2480495,goa,SW,10,30,15.447640566666669,73.90588389999999,51
2492605,goa,SW,11,64,15.418825640625002,74.16001007812496,78
2490681,goa,SW,12,74,15.477213878378375,73.89873024324328,1709
9573362,goa,SW,2,22,15.390987636363638,74.2157809090909,24
5229145,goa,SW,12,13,15.47010976923077,73.92191492307691,13
5228310,goa,SW,10,86,15.422700116279087,73.90620486046511,122
5228719,goa,SW,12,61,15.348464491803286,74.16790147540985,65
9687165,goa,SW,3,19,15.365385315789476,73.98838710526316,20
9687165,goa,SW,10,38,15.432138763157893,73.92048984210525,55
2480998,goa,SW,11,188,15.48174469148935,73.86059232446813,993
2477226,goa,SW,12,159,15.458888691823914,74.10704635220124,1273
2481681,goa,SW,1,78,15.517480230769223,73.8540235641025,294
2480491,goa,SW,11,131,15.518416541984747,73.8643741908397,174
5788886,goa,SW,3,84,15.479832785714283,74.10073230952378,105
2477342,goa,SW,12,41,15.417154439024394,74.21395295121953,89
2481621,goa,SW,11,99,15.459134474747474,73.62839136363638,203
2490307,goa,SW,11,33,15.47228633333334,73.9169500909091,48
2492634,goa,SW,2,12,15.446112333333334,74.14769883333332,16
2480685,goa,SW,9,5,15.4601234,73.911662,5
2475365,goa,SW,11,85,15.439349223529419,73.87313658823531,106
8214667,goa,SW,2,165,15.409823393939396,73.96103251515159,11558
9573362,goa,SW,3,38,15.369276210526317,74.2028572105263,52
5232328,goa,SW,10,22,15.318882863636361,74.15445918181818,29
5788886,goa,SW,10,33,15.370419,74.14299860606062,34
5228839,goa,SW,1,203,15.292996684729086,74.19166805418709,268
2493967,goa,SW,10,43,15.396899395348836,74.15859893023254,54
2490307,goa,SW,3,19,15.448517000000002,73.94696173684211,23
5231283,goa,SW,1,7,15.448197571428574,74.16870785714286,7
2477226,goa,SW,10,42,15.391935547619044,74.11075014285714,394
9750846,goa,SW,12,106,15.368580650943406,74.18585670754715,138
2494036,goa,SW,1,83,15.39470639759036,73.9734481927711,2219
9610931,goa,SW,3,244,15.382096155737726,74.15864649999976,567
2490246,goa,SW,3,39,15.490963923076928,73.90497510256411,108
2493062,goa,SW,1,7,15.661287,74.16320571428571,10
2493069,goa,SW,1,138,15.397022101449284,74.17419934057975,204
2493069,goa,SW,2,133,15.317982233082718,74.20881962406013,163
2480509,goa,SW,2,190,15.503565721052638,73.9036894578948,229
2498112,goa,SW,12,259,15.356970857142898,73.96799594208495,26983
5231007,goa,SW,12,148,15.405091054054054,74.14861135810804,178
2490246,goa,SW,12,198,15.481871459595954,73.92860811616161,569
2494036,goa,SW,2,56,15.418090767857143,73.95150926785719,1424
2477226,goa,SW,3,89,15.427847865168541,74.11069840449439,698
2481670,goa,SW,11,8,15.335538625,73.99934,8
2477226,goa,SW,9,41,15.374147560975613,74.0286862926829,149
2493967,goa,SW,11,73,15.384536095890413,74.1549044109589,118
2493069,goa,SW,3,43,15.405724767441862,74.19028613953488,48
5228310,goa,SW,2,182,15.439425071428554,73.90516397802207,274
2494459,goa,SW,1,34,15.37471317647059,74.1280208235294,88
2493069,goa,SW,10,136,15.282284514705884,74.2309867720588,222
9750846,goa,SW,3,76,15.363137565789483,74.18604244736841,107
5228719,goa,SW,11,73,15.3941264520548,74.14651030136986,89
2477342,goa,SW,3,19,15.298192578947365,74.23059889473684,92
9465111,goa,SW,11,49,15.55261679591837,73.81162963265308,93
2493967,goa,SW,1,216,15.408355148148166,74.14311706944433,437
2495776,goa,SW,4,56,15.41167105357143,73.94266673214284,111
2490274,goa,SW,2,48,15.445798166666675,73.85304212500003,71
2480998,goa,SW,12,47,15.516228446808508,73.94991191489363,76
5788886,goa,SW,11,166,15.379424337349388,74.09041679518069,183
2490955,goa,SW,12,33,15.404647272727273,73.90744230303031,35
2492605,goa,SW,2,80,15.45577997499999,74.0624259125,131
2474628,goa,SW,2,18,15.49754127777778,73.89456877777775,23
5232328,goa,SW,3,41,15.287488146341468,74.1837243902439,45
8214667,goa,SW,3,59,15.40521559322033,73.9661691864407,635
5231264,goa,SW,11,73,15.307229684931512,74.16057750684931,131
2481240,goa,SW,11,78,15.504097858974356,73.81630846153845,346
2477342,goa,SW,11,33,15.215040545454544,74.2395522727273,150
2481828,goa,SW,2,58,15.490604689655171,73.88112675862067,108
2495776,goa,SW,11,26,15.41849788461539,73.93491884615383,54
2498259,goa,SW,1,17,15.385900588235295,73.92431905882353,45
9566476,goa,SW,2,16,15.399804312500002,73.882277875,68
2474460,goa,SW,6,16,15.470940062499999,73.9344615,36
5789286,goa,SW,10,135,15.41766317037039,73.56952065925928,2078
2481621,goa,SW,10,115,15.429165339130448,73.6442063391304,536
5788511,goa,SW,11,54,15.358471814814827,74.23533492592593,58
6101024,goa,SW,2,7,15.526201714285714,74.01354628571428,8
2498112,goa,SW,10,28,15.386460214285716,73.94714067857142,353
2492865,goa,SW,2,7,15.47704342857143,73.99636342857143,9
8157718,goa,SW,6,41,15.338237804878052,74.21916302439026,97
9701857,goa,SW,5,5,15.295438200000001,74.005246,9
2490955,goa,SW,11,40,15.414113275000002,73.88860029999998,43
2493137,goa,SW,3,13,15.531020384615383,73.87441976923077,17
9687165,goa,SW,1,37,15.454671756756756,73.92814118918919,73
5232328,goa,SW,1,96,15.34626875,74.14176475000002,197
2477342,goa,SW,1,38,15.407636684210528,74.22429797368423,164
8012314,goa,SW,10,21,15.459019666666663,73.89157814285711,22
2489214,goa,SW,11,13,15.385323230769233,74.13454753846153,15
5228719,goa,SW,5,21,15.322741999999995,74.16522552380954,25
5231007,goa,SW,11,175,15.385575314285724,74.12172173142845,205
5228719,goa,SW,4,37,15.423912297297298,74.15218208108107,55
5789152,goa,SW,12,19,15.484610789473685,73.92989084210524,19
2480491,goa,SW,12,72,15.502490083333331,73.85067393055559,80
9362027,goa,SW,1,49,15.341726081632649,73.99606714285714,732
2474404,goa,SW,10,7,15.34003242857143,73.95712714285715,7
2498112,goa,SW,3,103,15.339344067961164,73.9809815533981,1940
2495776,goa,SW,6,20,15.460559700000001,73.90173704999998,81
6088887,goa,SW,8,39,15.306239128205126,74.18104130769231,101
9465111,goa,SW,1,47,15.530647255319147,73.83996685106383,97
9566476,goa,SW,10,23,15.455768565217387,73.89560643478261,34
2491521,goa,SW,1,26,15.512240192307697,73.88735480769229,59
2492634,goa,SW,12,10,15.442210400000002,74.23440499999998,13
2491521,goa,SW,11,75,15.447799453333342,74.02673989333336,168
2480495,goa,SW,11,102,15.480729941176486,73.89465716666663,133
9613112,goa,SW,2,8,15.493441375,73.88624624999999,63
8157718,goa,SW,5,122,15.352066918032799,74.20397560655736,235
6088887,goa,SW,3,135,15.37161932592593,74.17280339259253,300
2490274,goa,SW,12,91,15.472668538461546,73.89162409890113,237
8028588,goa,SW,11,64,15.572825671874998,73.76592092187502,224
2477342,goa,SW,2,33,15.34443409090909,74.23213215151517,77
5231007,goa,SW,10,46,15.364998608695647,74.14950869565219,62
2490681,goa,SW,10,15,15.474295333333334,73.83983399999998,156
2490307,goa,SW,10,6,15.440159166666666,73.90112,8
2490264,goa,SW,2,19,15.568734578947373,73.79256684210527,39
5788511,goa,SW,12,45,15.361337844444442,74.21242937777778,46
2492846,goa,SW,4,50,15.407833819999997,73.98382866000001,51
5232328,goa,SW,11,31,15.42046338709677,74.12462070967742,45
6088887,goa,SW,9,69,15.338227594202898,74.20905242028984,141
2481828,goa,SW,4,8,15.392440749999999,73.86768125,13
2498261,goa,SW,10,8,15.31467225,74.0090575,30
2474404,goa,SW,11,33,15.457067848484849,73.84616387878786,43
2480495,goa,SW,1,51,15.520043078431371,73.86935456862746,65
9687165,goa,SW,11,53,15.415899603773582,73.91888354716987,65
9750846,goa,SW,10,19,15.354074842105259,74.17678368421052,29
2490244,goa,SW,1,12,15.451148666666663,74.05759291666665,21
2490681,goa,SW,1,47,15.488949170212768,73.85265274468087,850
6065824,goa,SW,12,188,15.487313627659567,73.8226928351064,2126
2474404,goa,SW,1,11,15.408578181818179,73.96012945454544,14
2493095,goa,SW,3,12,15.61483808333333,74.16921758333335,12
4408732,goa,SW,1,109,15.487274339449545,73.87977171559628,171
6065824,goa,SW,11,215,15.497332799999993,73.7915354279071,2161
4408732,goa,SW,2,65,15.465378492307693,73.91039309230769,102
2481681,goa,SW,12,72,15.446598305555549,73.87517827777774,202
2492557,goa,SW,3,234,15.374186209401733,74.18203444871784,302
6101024,goa,SW,12,11,15.429713727272723,74.03131127272728,11
7341536,goa,SW,10,40,15.366448500000004,74.1550868,44
2481207,goa,SW,9,11,15.422603000000002,73.89168500000001,22
2481240,goa,SW,4,16,15.523269250000002,73.787911625,38
9687165,goa,SW,2,26,15.380040923076923,73.99757169230769,39
2492557,goa,SW,10,80,15.398678062500002,74.15419363750001,101
2490307,goa,SW,1,49,15.431935979591834,73.92859171428573,86
2492634,goa,SW,11,7,15.531728571428571,74.21516714285713,19
2493137,goa,SW,10,18,15.407102611111108,73.91298416666666,36
2491521,goa,SW,10,10,15.4081558,74.1673645,14
9610931,goa,SW,4,72,15.352989916666672,74.15443981944442,162
2477226,goa,SW,7,8,15.465107125000001,73.99102174999999,26
8012314,goa,SW,1,14,15.523222000000002,73.87538514285713,14
2493091,goa,SW,11,12,15.494962083333334,73.9669925,13
2480491,goa,SW,10,24,15.477241916666669,73.88533104166665,30
2480509,goa,SW,3,85,15.484526423529413,73.89198423529413,113
8157718,goa,SW,4,113,15.28141900884957,74.20512001769913,247
2495776,goa,SW,12,95,15.462235357894748,73.9229171052632,268
2474404,goa,SW,8,24,15.534040333333332,73.84161512499999,38
2490274,goa,SW,3,7,15.474572,73.91196657142858,10
5232328,goa,SW,2,42,15.342579857142859,74.14822738095239,59
5788511,goa,SW,5,10,15.443808700000002,74.14502899999998,12
5231927,goa,SW,10,18,15.524413500000001,73.91531111111111,18
8028588,goa,SW,10,35,15.522128571428562,73.78692845714288,51
2480537,goa,SW,3,14,15.460379928571431,73.85045107142858,14
2481205,goa,SW,1,5,15.6169908,73.7350624,5
2474460,goa,SW,7,18,15.427513333333337,73.96445888888887,22
9750846,goa,SW,1,136,15.326273507352944,74.16370888235292,168
6088887,goa,SW,7,19,15.312657736842102,74.19417336842105,55
2490955,goa,SW,1,44,15.409395022727274,73.94000913636363,47
2477226,goa,SW,8,12,15.514976666666668,73.94595716666667,64
6065768,goa,SW,9,6,15.333593999999998,73.90966999999999,24
8012314,goa,SW,11,27,15.482369037037039,73.9046881851852,27
5228719,goa,SW,3,48,15.322954729166668,74.16125979166667,65
2481681,goa,SW,3,11,15.512661818181817,73.8379468181818,20
9687165,goa,SW,12,59,15.446822762711868,73.9352018983051,97
6065824,goa,SW,10,47,15.503153914893618,73.78468238297879,185
2492605,goa,SW,3,28,15.45323835714285,74.07157746428571,29
2493548,goa,SW,11,6,15.499731500000001,73.91461699999999,9
9573362,goa,SW,1,16,15.3583459375,74.24510949999998,29
2492605,goa,SW,10,11,15.392281636363636,74.02587227272728,14
2481681,goa,SW,2,39,15.440635717948712,73.87577571794871,89
2492434,goa,SW,11,14,15.226994071428575,74.21362899999998,14
2480637,goa,SW,12,16,15.442744562500003,74.1119340625,16
9610931,goa,SW,5,76,15.337819552631593,74.17301956578946,206
2492846,goa,SW,9,44,15.394488409090913,74.01699681818181,58
2481828,goa,SW,12,53,15.492457433962265,73.88243311320754,136
2474628,goa,SW,12,36,15.378760527777777,73.93928647222222,57
2498009,goa,SW,2,12,15.505959333333335,73.9216225,12
5739359,goa,SW,11,35,15.415884514285713,74.01120960000003,38
5739357,goa,SW,12,15,15.464402733333335,73.92341833333332,20
2492558,goa,SW,3,5,15.2874268,74.15671800000001,5
2493137,goa,SW,2,90,15.509219244444441,73.89249525555556,152
2480537,goa,SW,2,26,15.431389692307693,73.87916130769229,27
2481912,goa,SW,11,19,15.45191268421053,73.94979610526315,19
9362027,goa,SW,2,47,15.32868887234042,73.99661787234044,444
8000602,goa,SW,11,16,15.429682000000001,73.9198409375,95
2480685,goa,SW,4,15,15.414495133333332,74.039474,17
2480637,goa,SW,1,29,15.461460862068963,74.04917689655173,30
2481035,goa,SW,11,34,15.508835676470586,73.88546288235293,34
5789286,goa,SW,6,14,15.333939999999998,73.8226507142857,30
9613112,goa,SW,1,31,15.512754129032258,73.96179341935485,94
8000602,goa,SW,2,22,15.314172727272721,73.99146818181818,52
5788511,goa,SW,2,30,15.384336633333332,74.22534430000002,35
5228839,goa,SW,4,43,15.259858093023258,74.19564683720931,52
8000602,goa,SW,1,43,15.323561534883716,73.98181139534883,109
2474404,goa,SW,2,8,15.53234525,73.810623125,13
2493055,goa,SW,10,44,15.297506636363638,74.18855820454546,77
2497755,goa,SW,1,11,15.41019618181818,73.83528272727273,11
5228719,goa,SW,2,50,15.266658280000003,74.19640153999997,54
2492434,goa,SW,1,10,15.252322200000004,74.16008540000001,12
2494036,goa,SW,3,23,15.498951043478263,73.96664426086956,520
2480841,goa,SW,5,20,15.119621299999997,74.206971,22
4408796,goa,SW,1,31,15.466913032258063,74.16791551612903,171
2481768,goa,SW,10,28,15.464497071428564,73.8486057857143,66
2490264,goa,SW,12,33,15.554314969696975,73.85124451515152,80
2493055,goa,SW,4,28,15.425245464285712,74.14323249999998,32
2481768,goa,SW,9,13,15.498417230769233,73.83009230769231,35
2477342,goa,SW,5,5,15.354526800000002,74.117459,35
2474460,goa,SW,9,6,15.549262333333333,74.04208216666667,8
2492605,goa,SW,1,64,15.473987593750003,74.01981562500002,84
2481909,goa,SW,12,10,15.3692349,74.227851,17
5788504,goa,SW,11,22,15.401578818181822,74.2177240909091,28
9613112,goa,SW,3,6,15.407264500000002,73.8787125,13
5231264,goa,SW,3,37,15.401893783783786,74.16462675675675,45
2481621,goa,SW,1,8,15.47028775,73.58341974999999,8
2490246,goa,SW,4,6,15.452322166666667,73.91470433333335,15
2491521,goa,SW,3,7,15.380512857142858,73.93753628571429,14
5739359,goa,SW,2,48,15.45692029166667,74.02414016666667,55
2474404,goa,SW,9,15,15.54147866666667,73.81746986666667,19
4408796,goa,SW,12,28,15.510993928571427,74.12271839285712,115
2493967,goa,SW,3,23,15.371339130434782,74.15206134782608,27
2494036,goa,SW,6,20,15.5340775,73.9401233,276
2492434,goa,SW,3,6,15.418603666666664,74.23745999999998,6
2498112,goa,SW,4,19,15.443953263157894,73.91093263157892,45
5788511,goa,SW,10,9,15.337825222222222,74.24194311111111,9
2480495,goa,SW,2,26,15.513228807692311,73.859279,28
2490788,goa,SW,12,7,15.476552000000002,74.11922857142856,7
2481912,goa,SW,3,6,15.472851333333333,73.94593400000001,7
2492865,goa,SW,12,28,15.463203321428574,73.92092025,29
2480537,goa,SW,10,7,15.465495714285714,73.91092785714285,7
2480495,goa,SW,9,10,15.395113900000002,73.72621050000001,10
5739359,goa,SW,10,8,15.444852875,74.04371375000001,8
5739357,goa,SW,2,11,15.433770090909091,73.95901763636363,12
4408732,goa,SW,3,10,15.4936239,74.0234154,17
5788504,goa,SW,3,10,15.412833800000001,74.1640868,10
5229199,goa,SW,10,13,15.437425461538464,73.88016692307693,13
2492558,goa,SW,12,10,15.4914599,74.20299550000001,12
2498259,goa,SW,11,12,15.371233250000003,73.96315833333334,24
2498261,goa,SW,12,17,15.326607705882353,73.99563,26
2495776,goa,SW,5,18,15.488808388888891,73.8815316111111,56
2480967,goa,SW,10,68,15.412029308823522,73.68750794117639,180
2474404,goa,SW,7,19,15.503467842105259,73.88673863157892,22
9566476,goa,SW,1,30,15.50128026666667,73.86708316666666,113
2475365,goa,SW,9,25,15.453463119999999,73.88496779999998,46
9584952,goa,SW,4,82,15.410446487804876,74.03071959756095,111
5228310,goa,SW,4,31,15.471172903225805,73.8938801612903,35
5788504,goa,SW,12,10,15.2914186,74.21498399999999,10
2490264,goa,SW,10,9,15.472116,73.95909577777778,11
2481912,goa,SW,1,22,15.541413499999999,73.82587863636363,25
2498259,goa,SW,12,9,15.356224666666666,73.98364377777779,28
5846290,goa,SW,4,8,15.549210500000001,73.832948,10
2498255,goa,SW,11,5,15.326690199999998,74.008296,6
2492865,goa,SW,1,10,15.4857931,73.9338494,10
8157718,goa,SW,7,10,15.2831877,74.218865,14
5739357,goa,SW,1,11,15.535770181818181,73.86051699999999,14
5788886,goa,SW,4,26,15.385072923076923,74.08871034615386,26
8028588,goa,SW,3,54,15.563534759259253,73.75846744444449,378
2494459,goa,SW,3,62,15.478043822580648,74.1274746451613,324
2494459,goa,SW,10,5,15.4024982,74.12270779999999,6
2481828,goa,SW,3,20,15.457411400000002,73.91823679999999,47
5231244,goa,SW,2,5,15.478698399999999,73.80416,5
2480491,goa,SW,2,44,15.488447999999995,73.86706556818183,44
2480513,goa,SW,12,8,15.571155874999999,73.79196675,10
9584952,goa,SW,9,8,15.162085874999997,74.159375625,9
9362027,goa,SW,3,7,15.41215557142857,73.92344914285714,21
2481828,goa,SW,11,48,15.457462729166666,73.89275641666667,116
2474404,goa,SW,5,26,15.530498076923077,73.91230849999998,47
2498035,goa,SW,11,17,15.463387529411765,73.7575465882353,17
2480637,goa,SW,2,21,15.279013809523809,74.09974457142857,22
2480637,goa,SW,10,13,15.42741407692308,73.97031353846154,13
4408796,goa,SW,2,33,15.42177706060606,74.1792083030303,165
8012314,goa,SW,12,5,15.530186,73.88987,5
2494036,goa,SW,7,9,15.545455444444444,73.88478111111111,26
9610931,goa,SW,7,13,15.441293307692307,74.12128046153848,36
2481768,goa,SW,8,7,15.411634857142857,73.87159928571428,7
2482003,goa,SW,10,13,15.417786461538459,73.62411338461537,14
2497295,goa,SW,12,12,15.444231583333332,73.86603075000001,12
9613112,goa,SW,10,21,15.492122714285715,74.01106523809524,24
5228839,goa,SW,8,15,15.16508546666667,74.18501613333335,23
2493095,goa,SW,12,14,15.370937214285714,74.21015771428571,30
2497295,goa,SW,1,6,15.547623333333334,73.81492333333333,6
2480537,goa,SW,11,11,15.40042718181818,74.01264909090911,11
2480537,goa,SW,12,32,15.446119906249999,73.89049349999999,32
5788511,goa,SW,9,9,15.458665444444446,74.19609666666666,9
2493067,goa,SW,1,14,15.441849999999997,74.10617,15
2480998,goa,SW,10,7,15.477609428571428,73.95488999999999,11
2498259,goa,SW,2,25,15.360603679999997,73.94317919999999,50
2495776,goa,SW,7,9,15.532327444444443,73.8616211111111,18
2481240,goa,SW,10,23,15.478419130434782,73.84926900000002,37
5231007,goa,SW,4,33,15.27811106060606,74.0856584848485,40
2493068,goa,SW,1,7,15.418002714285715,74.17276285714286,7
2480491,goa,SW,3,13,15.541310538461538,73.83763138461539,15
2480757,goa,SW,10,9,15.422603,73.891685,27
5789286,goa,SW,8,17,15.356337647058822,73.82217929411765,139
2490681,goa,SW,2,19,15.429068947368421,73.83494447368422,728
2481120,goa,SW,9,8,15.426396249999998,73.89817,10
8000602,goa,SW,12,32,15.366855562500003,73.9791340625,122
2493548,goa,SW,3,8,15.48621425,73.928331875,8
2497295,goa,SW,2,9,15.479816666666668,73.84640000000002,13
2474404,goa,SW,12,11,15.386149454545455,73.92734536363636,15
9573362,goa,SW,4,16,15.167245124999997,74.25729625,17
2491521,goa,SW,2,7,15.484638571428572,73.89547142857143,23
5739357,goa,SW,11,17,15.468362117647061,73.96195352941176,26
9573362,goa,SW,11,15,15.271282533333334,74.21791013333335,17
2495776,goa,SW,10,7,15.42876742857143,73.88082699999998,16
2493062,goa,SW,10,5,15.5171548,73.945754,5
5789286,goa,SW,11,15,15.4378616,73.67650200000001,99
2493091,goa,SW,12,7,15.42714142857143,73.92519428571428,20
7341536,goa,SW,3,18,15.424657500000002,74.12433366666669,20
