district,norm_name,display_name,No_HH_1991,TOT_P_1991,TOT_M_1991,TOT_F_1991,P_06_1991,P_SC_1991,P_ST_1991,P_LIT_1991,TOT_WORK_P_1991,MAINWORK_P_1991,MARGWORK_P_1991,NON_WORK_P_1991,first_census,census_count,census_years_str,No_HH_2001,TOT_P_2001,TOT_M_2001,TOT_F_2001,P_06_2001,P_SC_2001,P_ST_2001,P_LIT_2001,TOT_WORK_P_2001,MAINWORK_P_2001,MARGWORK_P_2001,NON_WORK_P_2001,No_HH_2011,TOT_P_2011,TOT_M_2011,TOT_F_2011,P_06_2011,P_SC_2011,P_ST_2011,P_LIT_2011,TOT_WORK_P_2011,MAINWORK_P_2011,MARGWORK_P_2011,NON_WORK_P_2011
Gadchiroli,gadchiroli,Gadchiroli (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",9692.0,42468.0,21758.0,20710.0,5807.0,6287.0,5481.0,31115.0,14432.0,11446.0,2986.0,28036.0,13111.0,54152.0,27569.0,26583.0,5249.0,8836.0,7938.0,44235.0,20099.0,16668.0,3431.0,34053.0
Chandrapur,shivaji nagar,Shivaji Nagar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2946.0,14797.0,7897.0,6900.0,2121.0,3716.0,1175.0,10006.0,3605.0,3329.0,276.0,11192.0,2755.0,13877.0,7312.0,6565.0,1596.0,4198.0,1029.0,10270.0,3719.0,3409.0,310.0,10158.0
Chandrapur,kondumal,Kondumal (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2861.0,11721.0,6089.0,5632.0,1534.0,1671.0,1407.0,9729.0,3209.0,3126.0,83.0,8512.0,2642.0,10497.0,5405.0,5092.0,715.0,1916.0,1363.0,9321.0,3173.0,2994.0,179.0,7324.0
Chandrapur,durgapur,Durgapur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3992.0,17714.0,9127.0,8587.0,2541.0,4678.0,1057.0,12653.0,5347.0,4325.0,1022.0,12367.0,4178.0,17693.0,9069.0,8624.0,1532.0,6019.0,1128.0,14149.0,6054.0,5258.0,796.0,11639.0
Chandrapur,chandur,Chandur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",4903.0,21731.0,11556.0,10175.0,3414.0,3096.0,2668.0,14680.0,7396.0,6008.0,1388.0,14335.0,6478.0,26755.0,13841.0,12914.0,3123.0,4459.0,2651.0,20224.0,9921.0,7917.0,2004.0,16834.0
Yavatmal,waghapur,Waghapur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1842.0,8307.0,4443.0,3864.0,923.0,1663.0,1134.0,6598.0,2526.0,2397.0,129.0,5781.0,3054.0,12684.0,6510.0,6174.0,1230.0,3255.0,1577.0,10796.0,4476.0,4176.0,300.0,8208.0
Yavatmal,wadgaon road,Wadgaon Road (Ct),,,,,,,,,,,,,2001,2,"2001,2011",6873.0,30756.0,16064.0,14692.0,3476.0,2318.0,2576.0,24664.0,9092.0,8555.0,537.0,21664.0,9909.0,40884.0,20923.0,19961.0,3647.0,3847.0,3197.0,35366.0,14329.0,12786.0,1543.0,26555.0
Yavatmal,vasantnagar,Vasantnagar (Ct),,,,,,,,,,,,,2001,1,2001,917.0,4116.0,2226.0,1890.0,659.0,434.0,403.0,2291.0,1886.0,1835.0,51.0,2230.0,,,,,,,,,,,,
Nanded,wajegaon,Wajegaon (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1180.0,7664.0,3934.0,3730.0,1638.0,1643.0,139.0,3789.0,2434.0,1768.0,666.0,5230.0,1660.0,9772.0,4977.0,4795.0,1713.0,564.0,68.0,6202.0,3058.0,2460.0,598.0,6714.0
Nanded,nanded-waghala,Nanded-Waghala (M Corp.),,,,,,,,,,,,,2001,1,2001,72733.0,430733.0,224843.0,205890.0,66690.0,53190.0,8692.0,296668.0,111285.0,102397.0,8888.0,319448.0,,,,,,,,,,,,
Nanded,peth umri,Peth Umri (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",1968.0,11151.0,5759.0,5392.0,1732.0,2518.0,768.0,7198.0,3379.0,2923.0,456.0,7772.0,2580.0,13501.0,6868.0,6633.0,1739.0,3099.0,833.0,8983.0,4482.0,3842.0,640.0,9019.0
Hingoli,hingoli,Hingoli (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",11922.0,69432.0,35639.0,33793.0,11056.0,7064.0,2848.0,45970.0,19527.0,17610.0,1917.0,49905.0,15858.0,85103.0,43356.0,41747.0,11329.0,12487.0,2976.0,64573.0,26852.0,24160.0,2692.0,58251.0
Hingoli,kalamnuri,Kalamnuri (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",3412.0,20632.0,10704.0,9928.0,3392.0,1535.0,902.0,13405.0,6026.0,5019.0,1007.0,14606.0,4350.0,24784.0,12952.0,11832.0,3359.0,1560.0,1221.0,18291.0,7826.0,7058.0,768.0,16958.0
Hingoli,basmath,Basmath (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",9379.0,57365.0,29734.0,27631.0,9304.0,4617.0,990.0,36868.0,15043.0,14049.0,994.0,42322.0,12405.0,68846.0,35556.0,33290.0,9248.0,6767.0,1018.0,49727.0,21914.0,19452.0,2462.0,46932.0
Hingoli,babhulgaon,Babhulgaon (Ct),,,,,,,,,,,,,2001,1,2001,1352.0,6601.0,3456.0,3145.0,1105.0,692.0,105.0,3110.0,3330.0,3115.0,215.0,3271.0,,,,,,,,,,,,
Parbhani,sailu,Sailu (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",6810.0,39851.0,20718.0,19133.0,5849.0,3565.0,832.0,25484.0,11564.0,10460.0,1104.0,28287.0,8761.0,46915.0,24128.0,22787.0,6298.0,4564.0,1077.0,31644.0,15617.0,14466.0,1151.0,31298.0
Parbhani,manwath,Manwath (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",4901.0,29218.0,14879.0,14339.0,4472.0,1879.0,454.0,18038.0,9540.0,8303.0,1237.0,19678.0,6011.0,32488.0,16522.0,15966.0,4460.0,2991.0,534.0,21881.0,11275.0,10117.0,1158.0,21213.0
Parbhani,pathri,Pathri (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",5343.0,32001.0,16459.0,15542.0,5271.0,2412.0,949.0,19138.0,9734.0,9148.0,586.0,22267.0,6661.0,36853.0,19025.0,17828.0,5564.0,4436.0,306.0,24469.0,12635.0,11378.0,1257.0,24218.0
Aurangabad,pandharpur,Pandharpur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2265.0,9696.0,5438.0,4258.0,1844.0,2336.0,182.0,5842.0,3709.0,3261.0,448.0,5987.0,2320.0,10346.0,5529.0,4817.0,1656.0,3065.0,339.0,6843.0,3976.0,3604.0,372.0,6370.0
Nashik,surgana,Surgana (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1157.0,6147.0,3297.0,2850.0,864.0,337.0,3162.0,4182.0,1759.0,1385.0,374.0,4388.0,1218.0,6263.0,3195.0,3068.0,835.0,255.0,3275.0,4687.0,2307.0,1750.0,557.0,3956.0
Nashik,soyagaon,Soyagaon (Ct),,,,,,,,,,,,,2001,2,"2001,2011",4285.0,21819.0,11347.0,10472.0,2660.0,1133.0,987.0,17476.0,6346.0,5448.0,898.0,15473.0,7336.0,34341.0,18070.0,16271.0,3627.0,2143.0,1942.0,28172.0,11977.0,11124.0,853.0,22364.0
Nashik,dyane,Dyane (Ct),,,,,,,,,,,,,2001,2,"2001,2011",4106.0,24832.0,12730.0,12102.0,5116.0,2581.0,835.0,13955.0,7790.0,6872.0,918.0,17042.0,8371.0,49192.0,25181.0,24011.0,9179.0,3031.0,964.0,32565.0,16027.0,15148.0,879.0,33165.0
Nashik,ghoti budruk,Ghoti Budruk (Ct),,,,,,,,,,,,,2001,1,2001,3682.0,20206.0,10412.0,9794.0,3279.0,1429.0,1550.0,13854.0,7045.0,5978.0,1067.0,13161.0,,,,,,,,,,,,
Thane,chinchani,Chinchani (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2827.0,13437.0,6822.0,6615.0,1595.0,106.0,2580.0,10511.0,5308.0,4633.0,675.0,8129.0,3129.0,13646.0,6793.0,6853.0,1133.0,117.0,2820.0,11166.0,5604.0,4661.0,943.0,8042.0
Thane,manor,Manor (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1685.0,8343.0,4330.0,4013.0,1184.0,286.0,2523.0,5592.0,3004.0,1991.0,1013.0,5339.0,2206.0,10421.0,5322.0,5099.0,1367.0,389.0,3916.0,7759.0,3908.0,2912.0,996.0,6513.0
Thane,boisar,Boisar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3506.0,14685.0,8329.0,6356.0,2179.0,799.0,128.0,11261.0,5199.0,4976.0,223.0,9486.0,8711.0,36151.0,20319.0,15832.0,4896.0,1741.0,636.0,27658.0,14372.0,12837.0,1535.0,21779.0
Thane,katkar,Katkar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1391.0,6108.0,3421.0,2687.0,926.0,354.0,984.0,4224.0,2440.0,2146.0,294.0,3668.0,2852.0,11398.0,6426.0,4972.0,1818.0,584.0,1234.0,8100.0,4513.0,4019.0,494.0,6885.0
Thane,tarapur,Tarapur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1406.0,7014.0,3538.0,3476.0,817.0,665.0,850.0,5440.0,2592.0,2257.0,335.0,4422.0,1558.0,6962.0,3462.0,3500.0,652.0,644.0,809.0,5747.0,2673.0,2191.0,482.0,4289.0
Thane,umbar pada nandade,Umbar Pada Nandade (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1307.0,5689.0,3013.0,2676.0,738.0,157.0,987.0,4166.0,2215.0,2072.0,143.0,3474.0,1789.0,7605.0,3868.0,3737.0,921.0,284.0,1432.0,5552.0,2972.0,2513.0,459.0,4633.0
Thane,kopharad,Kopharad (Ct),,,,,,,,,,,,,2001,1,2001,1197.0,5276.0,2702.0,2574.0,524.0,79.0,251.0,4303.0,2431.0,2240.0,191.0,2845.0,,,,,,,,,,,,
Thane,waliv,Waliv (Ct),,,,,,,,,,,,,2001,1,2001,3558.0,15388.0,8937.0,6451.0,2554.0,690.0,1578.0,10614.0,6419.0,5873.0,546.0,8969.0,,,,,,,,,,,,
Thane,navghar-manikpur,Navghar-Manikpur (M Cl),,,,,,,,,,,,,2001,1,2001,28221.0,116723.0,61757.0,54966.0,12621.0,2405.0,1945.0,96683.0,42575.0,41364.0,1211.0,74148.0,,,,,,,,,,,,
Thane,navi mumbai,Navi Mumbai (M Corp.),,,,,,,,,,,,,2001,2,"2001,2011",163738.0,704002.0,395705.0,308297.0,98745.0,44154.0,10976.0,516067.0,270692.0,253325.0,17367.0,433310.0,273626.0,1120547.0,610060.0,510487.0,129591.0,100067.0,18913.0,888117.0,455485.0,419469.0,36016.0,665062.0
Thane,katai,Katai (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2385.0,11252.0,8347.0,2905.0,1296.0,507.0,947.0,7386.0,7214.0,6922.0,292.0,4038.0,3024.0,12898.0,9403.0,3495.0,1244.0,1417.0,1102.0,8986.0,8289.0,7659.0,630.0,4609.0
Thane,karivali,Karivali (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2465.0,12932.0,9990.0,2942.0,1282.0,209.0,141.0,9208.0,8700.0,8630.0,70.0,4232.0,3190.0,12907.0,9017.0,3890.0,1369.0,825.0,210.0,8931.0,7896.0,7181.0,715.0,5011.0
Thane,shelar,Shelar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2354.0,10612.0,6612.0,4000.0,1758.0,748.0,610.0,6721.0,4921.0,4377.0,544.0,5691.0,3538.0,14899.0,9183.0,5716.0,1880.0,1728.0,951.0,10474.0,7240.0,6642.0,598.0,7659.0
Thane,padagha,Padagha (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1056.0,5047.0,2633.0,2414.0,620.0,347.0,222.0,3955.0,1546.0,1433.0,113.0,3501.0,1458.0,6633.0,3404.0,3229.0,847.0,575.0,412.0,5150.0,2476.0,2022.0,454.0,4157.0
Thane,kasara budruk,Kasara Budruk (Ct),,,,,,,,,,,,,2001,1,2001,2927.0,15192.0,7817.0,7375.0,2353.0,2394.0,5450.0,9486.0,3949.0,3204.0,745.0,11243.0,,,,,,,,,,,,
Thane,vashind,Vashind (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3502.0,15881.0,8480.0,7401.0,2463.0,1343.0,1483.0,11667.0,4941.0,4447.0,494.0,10940.0,4696.0,20561.0,10774.0,9787.0,2314.0,2732.0,1996.0,16409.0,6770.0,6218.0,552.0,13791.0
Thane,kalyan-dombivli,Kalyan-Dombivli (M Corp.),,,,,,,,,,,,,2001,2,"2001,2011",275932.0,1193512.0,633508.0,560004.0,144097.0,68976.0,24753.0,944745.0,403577.0,381539.0,22038.0,789935.0,302735.0,1247327.0,649626.0,597701.0,121122.0,121897.0,36864.0,1029041.0,469306.0,440991.0,28315.0,778021.0
Thane,ambarnath,Ambarnath(M Cl),,,,,,,,,,,,,2001,2,"2001,2011",44348.0,203804.0,107325.0,96479.0,27587.0,22081.0,7849.0,147121.0,66533.0,59544.0,6989.0,137271.0,58407.0,253475.0,132582.0,120893.0,28449.0,35377.0,9645.0,196261.0,91407.0,85272.0,6135.0,162068.0
Thane,badlapur,Badlapur (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",22756.0,97948.0,51859.0,46089.0,12465.0,5507.0,4841.0,73936.0,34014.0,32129.0,1885.0,63934.0,41902.0,174226.0,90365.0,83861.0,17801.0,25496.0,6853.0,143480.0,65255.0,55750.0,9505.0,108971.0
Mumbai Suburban,greater mumbai (m corp.),Greater Mumbai (M Corp.) (Part),,,,,,,,,,,,,2001,2,"2001,2011",1838426.0,8640419.0,4741720.0,3898699.0,1024700.0,401569.0,70454.0,6617264.0,3152509.0,2971039.0,181470.0,5487910.0,2105604.0,9356962.0,5031323.0,4325639.0,930884.0,583302.0,104560.0,7575485.0,3735021.0,3515922.0,219099.0,5621941.0
Mumbai,greater mumbai (m corp.),Greater Mumbai (M Corp.) (Part),,,,,,,,,,,,,2001,2,"2001,2011",677163.0,3338031.0,1878246.0,1459785.0,339723.0,183469.0,20666.0,2590613.0,1311739.0,1250710.0,61029.0,2026292.0,674339.0,3085411.0,1684608.0,1400803.0,272886.0,219934.0,25093.0,2509022.0,1284396.0,1209334.0,75062.0,1801015.0
Raigarh,kalundre,Kalundre (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1784.0,7584.0,3928.0,3656.0,1073.0,318.0,184.0,5949.0,2343.0,2076.0,267.0,5241.0,1672.0,6626.0,3515.0,3111.0,841.0,372.0,218.0,5074.0,2419.0,2186.0,233.0,4207.0
Raigarh,"navi mumbai (panvel, raigarh)","Navi Mumbai (Panvel, Raigarh) (Ct)",,,,,,,,,,,,,2001,1,2001,18456.0,81855.0,46219.0,35636.0,12695.0,2766.0,2685.0,57635.0,29186.0,26148.0,3038.0,52669.0,,,,,,,,,,,,
Raigarh,ambivali tarf wankhal,Ambivali Tarf Wankhal (Ct),,,,,,,,,,,,,2001,1,2001,1632.0,6798.0,3768.0,3030.0,1008.0,439.0,301.0,4926.0,2329.0,2104.0,225.0,4469.0,,,,,,,,,,,,
Raigarh,mohpada alias wasambe,Mohpada Alias Wasambe (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2139.0,8735.0,4735.0,4000.0,1389.0,103.0,453.0,6579.0,2889.0,2779.0,110.0,5846.0,2360.0,9694.0,5118.0,4576.0,1155.0,486.0,568.0,7667.0,3489.0,3204.0,285.0,6205.0
Raigarh,nagothana,Nagothana (Ct),,,,,,,,,,,,,2001,1,2001,2216.0,10239.0,5381.0,4858.0,1465.0,186.0,1842.0,7899.0,3445.0,3100.0,345.0,6794.0,,,,,,,,,,,,
Raigarh,dhatau,Dhatau (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1247.0,5035.0,2817.0,2218.0,692.0,217.0,236.0,3570.0,2200.0,1932.0,268.0,2835.0,1232.0,5066.0,2874.0,2192.0,560.0,348.0,323.0,3789.0,2185.0,1658.0,527.0,2881.0
Raigarh,utekhol,Utekhol (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1681.0,7291.0,3792.0,3499.0,1031.0,451.0,658.0,5449.0,2471.0,2180.0,291.0,4820.0,2593.0,11380.0,5943.0,5437.0,1279.0,1250.0,1207.0,9094.0,4032.0,3749.0,283.0,7348.0
Raigarh,birwadi,Birwadi (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1748.0,7272.0,3954.0,3318.0,1160.0,135.0,82.0,5381.0,2605.0,2217.0,388.0,4667.0,2149.0,8829.0,4692.0,4137.0,1023.0,273.0,96.0,6967.0,3275.0,3059.0,216.0,5554.0
Raigarh,poladpur,Poladpur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1222.0,5297.0,2657.0,2640.0,734.0,306.0,81.0,3910.0,1999.0,1716.0,283.0,3298.0,1420.0,5944.0,3017.0,2927.0,669.0,501.0,137.0,4838.0,2000.0,1898.0,102.0,3944.0
Pune,manchar,Manchar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2782.0,13799.0,7111.0,6688.0,1914.0,477.0,340.0,9764.0,5716.0,5167.0,549.0,8083.0,4227.0,18876.0,9643.0,9233.0,2285.0,1010.0,1183.0,14876.0,7537.0,7188.0,349.0,11339.0
Pune,rajgurunagar (khed),Rajgurunagar (Khed) (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3869.0,17636.0,9097.0,8539.0,2177.0,840.0,692.0,13715.0,6063.0,5391.0,672.0,11573.0,5910.0,25146.0,12899.0,12247.0,2822.0,1565.0,1279.0,20186.0,9521.0,8742.0,779.0,15625.0
Pune,chakan,Chakan (Ct),,,,,,,,,,,,,2001,2,"2001,2011",4711.0,21680.0,11743.0,9937.0,3339.0,2025.0,279.0,15497.0,8690.0,7905.0,785.0,12990.0,10232.0,41113.0,22194.0,18919.0,6233.0,4477.0,922.0,30665.0,16935.0,15776.0,1159.0,24178.0
Pune,kusgaon budruk,Kusgaon Budruk (Ct),,,,,,,,,,,,,2001,1,2001,1765.0,8567.0,4560.0,4007.0,1240.0,332.0,259.0,5576.0,3038.0,2620.0,418.0,5529.0,,,,,,,,,,,,
Pune,tathavade,Tathavade (Ct),,,,,,,,,,,,,2001,1,2001,1774.0,7976.0,4285.0,3691.0,1416.0,2326.0,504.0,4288.0,3640.0,3362.0,278.0,4336.0,,,,,,,,,,,,
Ahmadnagar,ghulewadi,Ghulewadi (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3576.0,19367.0,10638.0,8729.0,2719.0,2530.0,510.0,14083.0,6303.0,5583.0,720.0,13064.0,4455.0,21860.0,11487.0,10373.0,2360.0,3623.0,1030.0,17143.0,7681.0,7349.0,332.0,14179.0
Ahmadnagar,singnapur,Singnapur (Ct),,,,,,,,,,,,,2001,1,2001,1982.0,10860.0,6018.0,4842.0,1592.0,967.0,536.0,7188.0,3791.0,3035.0,756.0,7069.0,,,,,,,,,,,,
Ahmadnagar,shrirampur (rural),Shrirampur (Rural) (Ct),,,,,,,,,,,,,2001,1,2001,1464.0,7506.0,3853.0,3653.0,981.0,4476.0,103.0,5137.0,2540.0,2017.0,523.0,4966.0,,,,,,,,,,,,
Ahmadnagar,nagapur,Nagapur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1635.0,7064.0,3994.0,3070.0,1025.0,793.0,124.0,5228.0,2649.0,2421.0,228.0,4415.0,2815.0,11790.0,6359.0,5431.0,1589.0,1703.0,116.0,9473.0,4430.0,4306.0,124.0,7360.0
Ahmadnagar,nagardeole,Nagardeole (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2620.0,13724.0,7142.0,6582.0,1823.0,3105.0,215.0,10605.0,4217.0,3360.0,857.0,9507.0,3831.0,18802.0,9768.0,9034.0,2165.0,4118.0,375.0,14987.0,6251.0,5881.0,370.0,12551.0
Ahmadnagar,bhingar,Bhingar (Ct),,,,,,,,,,,,,2001,1,2001,1507.0,7620.0,3939.0,3681.0,987.0,1819.0,67.0,5498.0,2432.0,2049.0,383.0,5188.0,,,,,,,,,,,,
Ahmadnagar,deolali pravara,Deolali Pravara (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",5992.0,30340.0,15771.0,14569.0,3907.0,3790.0,1152.0,19688.0,13466.0,12026.0,1440.0,16874.0,6570.0,30997.0,15984.0,15013.0,3826.0,4475.0,1405.0,21689.0,13078.0,12221.0,857.0,17919.0
Ahmadnagar,jamkhed,Jamkhed (Ct),,,,,,,,,,,,,2001,2,"2001,2011",5578.0,27654.0,14258.0,13396.0,4238.0,3285.0,712.0,18816.0,9121.0,7786.0,1335.0,18533.0,7175.0,34017.0,17397.0,16620.0,4365.0,4007.0,870.0,24648.0,12557.0,11644.0,913.0,21460.0
Solapur,solapur,Solapur (M Corp.),,,,,,,,,,,,,2001,2,"2001,2011",161349.0,872478.0,444734.0,427744.0,119428.0,117393.0,18038.0,578060.0,303590.0,283052.0,20538.0,568888.0,188503.0,951558.0,481064.0,470494.0,109360.0,138078.0,17982.0,697327.0,354935.0,328455.0,26480.0,596623.0
Satara,shirwal,Shirwal (Ct),,,,,,,,,,,,,2001,1,2001,2535.0,11836.0,6181.0,5655.0,1706.0,601.0,186.0,8499.0,4267.0,3339.0,928.0,7569.0,,,,,,,,,,,,
Satara,khed,Khed (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1334.0,6886.0,3552.0,3334.0,961.0,2389.0,145.0,4454.0,2006.0,1939.0,67.0,4880.0,3162.0,14266.0,7395.0,6871.0,1684.0,4254.0,325.0,10766.0,5542.0,4480.0,1062.0,8724.0
Satara,karanje turf satara,Karanje Turf Satara (Ct),,,,,,,,,,,,,2001,1,2001,4638.0,21504.0,11322.0,10182.0,2678.0,2325.0,256.0,16541.0,6800.0,5885.0,915.0,14704.0,,,,,,,,,,,,
Satara,kodoli,Kodoli (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3652.0,16416.0,8629.0,7787.0,2134.0,1182.0,77.0,13069.0,5238.0,4185.0,1053.0,11178.0,6207.0,26106.0,13493.0,12613.0,3023.0,2518.0,103.0,21156.0,8850.0,8076.0,774.0,17256.0
Satara,godoli,Godoli (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3799.0,16749.0,8784.0,7965.0,1864.0,980.0,285.0,13763.0,5155.0,4838.0,317.0,11594.0,5399.0,22517.0,11585.0,10932.0,2035.0,2060.0,246.0,18981.0,7422.0,7103.0,319.0,15095.0
Satara,vanvadi (sadashivgad),Vanvadi (Sadashivgad) (Ct),,,,,,,,,,,,,2001,1,2001,857.0,3942.0,2045.0,1897.0,477.0,629.0,41.0,3056.0,1342.0,1001.0,341.0,2600.0,,,,,,,,,,,,
Ratnagiri,jalgaon,Jalgaon (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1258.0,5449.0,2769.0,2680.0,632.0,153.0,65.0,4324.0,1904.0,1492.0,412.0,3545.0,1586.0,6480.0,3373.0,3107.0,552.0,345.0,112.0,5633.0,2214.0,1971.0,243.0,4266.0
Ratnagiri,kherdi,Kherdi (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2503.0,10702.0,5659.0,5043.0,1578.0,223.0,22.0,7953.0,4007.0,3682.0,325.0,6695.0,2970.0,12397.0,6436.0,5961.0,1335.0,470.0,29.0,10260.0,4391.0,4106.0,285.0,8006.0
Ratnagiri,guhagar,Guhagar (Ct),,,,,,,,,,,,,2001,1,2001,756.0,3207.0,1646.0,1561.0,341.0,58.0,56.0,2629.0,1155.0,1056.0,99.0,2052.0,,,,,,,,,,,,
Ratnagiri,nachane,Nachane (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2158.0,9237.0,4779.0,4458.0,1197.0,373.0,38.0,7283.0,3243.0,2854.0,389.0,5994.0,2958.0,11688.0,5971.0,5717.0,1197.0,381.0,55.0,9806.0,4240.0,3982.0,258.0,7448.0
Ratnagiri,lanja,Lanja (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2641.0,12276.0,6279.0,5997.0,1774.0,388.0,76.0,8963.0,4565.0,3963.0,602.0,7711.0,3375.0,14377.0,7173.0,7204.0,1521.0,807.0,82.0,11872.0,4828.0,4276.0,552.0,9549.0
Sindhudurg,kankavli,Kankavli (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3393.0,14625.0,7503.0,7122.0,1838.0,646.0,99.0,11259.0,5339.0,4079.0,1260.0,9286.0,4137.0,16398.0,8388.0,8010.0,1551.0,1489.0,222.0,13749.0,5722.0,4979.0,743.0,10676.0
Kolhapur,korochi,Korochi (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3913.0,18120.0,9642.0,8478.0,2507.0,3314.0,61.0,12248.0,6558.0,6311.0,247.0,11562.0,4359.0,20420.0,10699.0,9721.0,2447.0,4010.0,159.0,15385.0,7372.0,6573.0,799.0,13048.0
Kolhapur,ichalkaranji,Ichalkaranji (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",51952.0,257610.0,136063.0,121547.0,32984.0,21771.0,1213.0,188097.0,85692.0,83593.0,2099.0,171918.0,61421.0,287353.0,149164.0,138189.0,33716.0,26104.0,1760.0,218070.0,103223.0,99152.0,4071.0,184130.0
Kolhapur,hupari,Hupari (Ct),,,,,,,,,,,,,2001,2,"2001,2011",5622.0,28265.0,14522.0,13743.0,3753.0,3752.0,287.0,19472.0,12153.0,10490.0,1663.0,16112.0,6059.0,28953.0,14653.0,14300.0,3057.0,4168.0,186.0,21978.0,11715.0,10536.0,1179.0,17238.0
Kolhapur,uchgaon,Uchgaon (Ct),,,,,,,,,,,,,2001,2,"2001,2011",4906.0,22548.0,11964.0,10584.0,3142.0,2556.0,821.0,15958.0,7828.0,7198.0,630.0,14720.0,7121.0,31238.0,16260.0,14978.0,3884.0,3876.0,901.0,23654.0,11158.0,10041.0,1117.0,20080.0
Kolhapur,pachgaon,Pachgaon (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2620.0,11991.0,6334.0,5657.0,1428.0,1551.0,56.0,9208.0,3961.0,3604.0,357.0,8030.0,5052.0,22353.0,11740.0,10613.0,2301.0,3357.0,164.0,18198.0,8137.0,7368.0,769.0,14216.0
Kolhapur,kalambe turf thane,Kalambe Turf Thane (Ct),,,,,,,,,,,,,2001,1,2001,1823.0,8734.0,4615.0,4119.0,1062.0,1345.0,24.0,6094.0,3428.0,3078.0,350.0,5306.0,,,,,,,,,,,,
Kolhapur,murgud,Murgud (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",1896.0,9204.0,4720.0,4484.0,1095.0,1129.0,10.0,6628.0,4231.0,3507.0,724.0,4973.0,2419.0,11194.0,5753.0,5441.0,1079.0,1403.0,53.0,8570.0,4125.0,3523.0,602.0,7069.0
Kolhapur,ajra,Ajra (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2924.0,14849.0,7610.0,7239.0,1873.0,566.0,72.0,11033.0,4586.0,3819.0,767.0,10263.0,3651.0,17257.0,8838.0,8419.0,1967.0,918.0,97.0,13299.0,5779.0,5075.0,704.0,11478.0
Sangli,budhgaon,Budhgaon (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2933.0,14728.0,7805.0,6923.0,1691.0,1294.0,216.0,11140.0,5358.0,4252.0,1106.0,9370.0,3237.0,14666.0,7526.0,7140.0,1512.0,1406.0,135.0,11575.0,5108.0,4467.0,641.0,9558.0
Sangli,madhavnagar,Madhavnagar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2240.0,10993.0,5658.0,5335.0,1353.0,1975.0,14.0,8095.0,3671.0,3152.0,519.0,7322.0,2370.0,11168.0,5680.0,5488.0,1283.0,2194.0,43.0,8588.0,3861.0,3667.0,194.0,7307.0
